latitude,longitude
40.47333099999999,-3.5899772
40.43678,-3.64406
40.352707090122,-3.6954019843288015
40.49931,-3.67607
40.38215255737305,-3.7913410663604736
40.39104,-3.76351
40.387203764099525,-3.649892359972
40.47766959341665,-3.705095554233126
40.48773,-3.68809
40.48414,-3.64988
40.45481,-3.61386
40.4709419464309,-3.587755635380745
40.383043827824174,-3.6446802744220146
40.46872,-3.58592
40.34478446553406,-3.676498219666351
40.3782437,-3.6652321
40.43103,-3.63756
40.40846997144605,-3.553005187448443
40.37872875198456,-3.6312597000082665
40.36812768022367,-3.6908285692334175
40.367488051294586,-3.692179061472416
40.47047999999999,-3.8228075
40.40089,-3.64198
40.404,-3.60316
40.35871,-3.69981
40.50346150000001,-3.708305799999999
40.47902,-3.70379
40.48017,-3.63142
40.36886285914984,-3.7059292440464273
40.48525,-3.6666
40.42505806381924,-3.632235536187201
40.49286696673784,-3.6928808501083106
40.425633379243415,-3.6173639490348255
40.39188248548325,-3.7647703047673224
40.43127,-3.61234
40.44694,-3.60852
40.50047288860099,-3.656906074538925
40.49865,-3.65305
40.38571150904991,-3.705924041602912
40.3855399,-3.7027503
40.3827,-3.73128
40.42898,-3.62611
40.41056,-3.65053
40.43761,-3.67839
40.47820104050987,-3.669656392590337
40.3783877,-3.7459023
40.4536,-3.59255
40.4642787,-3.649709699999999
40.43062,-3.61323
40.376438,-3.735216
40.51896,-3.77534
40.4785461,-3.706829999999999
40.43311791039857,-3.646840751807283
40.48067902509149,-3.722183592617512
40.37800506586957,-3.6258279159665103
40.4291079,-3.607086799999999
40.48032,-3.66225
40.37588,-3.74021
40.37637,-3.74448
40.38096,-3.65777
40.42512228451288,-3.639234602451324
40.47799,-3.72089
40.47002,-3.65059
40.45436,-3.59194
40.49596,-3.70489
40.43309063206551,-3.717272329264328
40.4788,-3.70672
40.38559,-3.7114809
40.38502,-3.7293
40.39476,-3.76323
40.37607929299653,-3.730695265245344
40.38046,-3.72896
40.369538159452915,-3.7083897881048262
40.3573172,-3.6997072
40.399176843869334,-3.7740444255868697
40.38349422143676,-3.7150694280186793
40.42278,-3.61967
40.42361,-3.65612
40.346959954637896,-3.710988774343849
40.38044,-3.74829
40.40173008872503,-3.6434923686063314
40.38579,-3.73237
40.3466628,-3.7105713
40.38201,-3.69388
40.43019234488606,-3.623204426359666
40.47904,-3.64825
40.42669237979031,-3.627316534452661
40.37442,-3.77455
40.37853,-3.67219
40.372127012583235,-3.688093017009371
40.37978,-3.66143
40.42525,-3.65094
40.42185,-3.61892
40.429604272309994,-3.62719548003311
40.38551429727331,-3.685499357331524
40.49724,-3.67545
40.386338693455166,-3.640702926834834
40.3769379,-3.7310665
40.36924919875011,-3.7170434463213273
40.35192653055075,-3.685445900099968
40.49237,-3.69786
40.38618,-3.74142
40.47510282137066,-3.57923022284719
40.38546024184021,-3.669093617547998
40.38440989201689,-3.672403922923958
40.3839691109103,-3.643737567823424
40.3747,-3.74075
40.46736,-3.65501
40.47213,-3.58502
40.38325413081406,-3.6721980077291696
40.386,-3.74326
40.38596749892472,-3.780963197350502
40.38073839986907,-3.631662055850029
40.43254,-3.68019
40.37493476992985,-3.62568910828044
40.44464,-3.63612
40.4630498,-3.6769682
40.461573768346135,-3.584413543164565
40.38139,-3.62212
40.453899650336425,-3.5924437838581516
40.38155,-3.69379
40.43950202791451,-3.6126986413964417
40.49987,-3.69068
40.36477,-3.70737
40.43146286688811,-3.623959303040189
40.43393196787414,-3.6484552797551735
40.48392826630096,-3.689229688135314
40.38444,-3.70825
40.43994,-3.65114
40.38277163245261,-3.647081726990043
40.38101874554312,-3.7800911486679314
40.43657684326172,-3.622879028320313
40.38793,-3.73639
40.355785354408184,-3.698086893758701
40.4052891244474,-3.605900132305668
40.38313,-3.77986
40.4377516,-3.6318369
40.37205659662921,-3.659390732645989
40.395245747681386,-3.772960500489976
40.42317127571915,-3.646387718617916
40.50059,-3.67639
40.43427,-3.64138
40.45130050001088,-3.595072366297245
40.43959,-3.64048
40.38525,-3.73389
40.38876948593572,-3.650232550288313
40.38437,-3.6463
40.48056,-3.70161
40.47917,-3.66129
40.42301,-3.65196
40.38169433302379,-3.7129298237217263
40.42773,-3.6103
40.47099802969439,-3.578125547502189
40.47766,-3.65034
40.38349,-3.69947
40.38963118591574,-3.761818404232184
40.36645,-3.6878325
40.36800403718355,-3.6895341070725416
40.48766,-3.72365
40.36779180000001,-3.687554
40.357462612210185,-3.685889866270451
40.37428,-3.76735
40.3852608,-3.6402883
40.42625372151768,-3.64446690201813
40.46044,-3.66018
40.44149,-3.57524
40.36934,-3.70639
40.389500947273895,-3.766353157748976
40.38087,-3.70192
40.49766041452412,-3.68693970143795
40.43812,-3.63439
40.43,-3.60694
40.452141,-3.589277
40.4302,-3.64074
40.436918913068034,-3.6816879830002143
40.38629332085663,-3.69853474323492
40.37203386667667,-3.611796516280282
40.478154193748466,-3.664408060915573
40.44418,-3.59356
40.36906,-3.71782
40.38628,-3.70095
40.43221,-3.64379
40.4642787,-3.649709699999999
40.44742,-3.59655
40.3856737,-3.740501
40.3704111,-3.6982935
40.47401693000588,-3.661269503759168
40.4624782,-3.6474126
40.38244190196708,-3.733345605432988
40.502710218604285,-3.6512264097288
40.3758883,-3.6674958
40.35969,-3.75651
40.38416,-3.72324
40.385648647942126,-3.704031248610295
40.48842,-3.66077
40.38624,-3.71517
40.38567141537968,-3.639669139935628
40.4672631,-3.7165841
40.43587,-3.64096
40.40591,-3.6017
40.39067167301985,-3.7659744226053062
40.40002778507576,-3.623466287264877
40.47966,-3.64808
40.39554,-3.76336
40.384887,-3.7441034
40.43893,-3.64568
40.42635936481426,-3.644260138176652
40.47397767871357,-3.5748390328606763
40.4042471,-3.755789199999999
40.46776,-3.63224
40.48744391358,-3.661111648993024
40.379888690024565,-3.667836338281631
40.45615,-3.58809
40.3764925,-3.780872
40.434439958383464,-3.6458099327910274
40.42884,-3.65112
40.39475039210941,-3.7629452329064
40.3772128,-3.7449542
40.39665,-3.60496
40.50803,-3.65495
40.43142,-3.61542
40.43653,-3.64599
40.43733,-3.6437
40.38007579963238,-3.771325519265976
40.4713512,-3.5779046
40.47776,-3.71576
40.4230494,-3.653906
40.42989499999999,-3.646237499999999
40.37987,-3.71146
40.45818,-3.78136
40.45732278664008,-3.704469709627792
40.405265232434374,-3.6495123757914936
40.4839,-3.60734
40.50523347288447,-3.6234664279269526
40.42712984134466,-3.652438223814018
40.38554,-3.70331
40.38465,-3.64177
40.47273705559741,-3.8330714277148017
40.4721318842154,-3.650816610940133
40.45845,-3.58875
40.477869,-3.709365
40.3876,-3.64196
40.38464,-3.66604
40.42543732843366,-3.6364579974615503
40.42690173726282,-3.610528430688475
40.46243,-3.61676
40.42928014049725,-3.633304027862583
40.4642787,-3.649709699999999
40.39917,-3.73507
40.38258,-3.70197
40.42304,-3.63599
40.42865125769009,-3.6471227943391127
40.46107,-3.62948
40.48123,-3.71903
40.42842,-3.64568
40.4040149,-3.7555908
40.441275489091545,-3.596928197253762
40.46536,-3.62961
40.38349,-3.60935
40.38536,-3.64136
40.39580232355573,-3.6335035476147186
40.42606266990809,-3.6412953922122537
40.36683960000001,-3.6909945
40.38961,-3.73643
40.4307119,-3.6422655
40.36888537316611,-3.760686556066573
40.42832213602655,-3.640939338489121
40.3720122,-3.7517772
40.42918,-3.64746
40.43629,-3.64449
40.47948,-3.72893
40.46969,-3.65614
40.4682951,-3.817095999999999
40.380646560981646,-3.67060858642226
40.422578,-3.6068706
40.34729,-3.70794
40.40344,-3.64482
40.46321,-3.71987
40.38500259266125,-3.668389940242954
40.3607109,-3.5943029
40.48578428515084,-3.689385583429523
40.49839102619243,-3.650697948294869
40.49441,-3.65372
40.35249,-3.69703
40.43146036338551,-3.641449436545372
40.37591095100488,-3.7420114874839783
40.37127,-3.65988
40.34117245474432,-3.689826205080639
40.48516,-3.69161
40.42642,-3.62488
40.385082618064445,-3.711826407927215
40.503447130307826,-3.6783492565155025
40.38560332850133,-3.609042775336543
40.476766315057866,-3.710853894580638
40.39054,-3.68809
40.40382,-3.75754
40.41817,-3.62656
40.483132180087296,-3.652994890617133
40.43368,-3.64153
40.3862,-3.65555
40.4812569,-3.659394
40.48949,-3.72159
40.36725,-3.68875
40.386493150354326,-3.7111456316401177
40.43588,-3.6108
40.47412618241686,-3.575826040377042
40.38386,-3.65544
40.48467965896239,-3.6866144835948944
40.47765,-3.70091
40.4239,-3.64962
40.380135584530706,-3.7694260641909407
40.36927,-3.69747
40.4334684,-3.644304899999999
40.3750838,-3.7410869
40.368642723455345,-3.68832620796945
40.37714,-3.73968
40.3807517,-3.741326999999999
40.38211,-3.78302
40.3507747,-3.6995415
40.432688918427495,-3.644714189509212
40.38504,-3.63857
40.42023,-3.61927
40.38145903763302,-3.716787178897316
40.38298,-3.6677
40.46982518715239,-3.581959453409692
40.37968,-3.6224
40.46211,-3.64967
40.47202,-3.6365
40.39314,-3.64078
40.3870089,-3.6464229
40.36851,-3.70284
40.47913,-3.70048
40.46272,-3.68905
40.406247291042405,-3.733621920864558
40.46137,-3.59247
40.379486121113914,-3.7158294054420486
40.4353,-3.61105
40.37084369999999,-3.688346999999999
40.46031,-3.68293
40.37987056396361,-3.6372916364676087
40.408432702914425,-3.60993738929342
40.38154,-3.63679
40.40492724970362,-3.74681619748382
40.43521,-3.61241
40.45343,-3.61778
40.43179,-3.62648
40.5040193,-3.7009389
40.45132,-3.57979
40.47295240626401,-3.5786733875941388
40.3906523,-3.757436099999999
40.44437,-3.78552
40.39055011605388,-3.761149048805237
40.47226137140178,-3.6382264397688577
40.36593745877262,-3.6869648471474648
40.36738588060922,-3.687142910582974
40.38625,-3.66909
40.5056729,-3.703934
40.4371529,-3.6816768
40.38829695562067,-3.73113446588648
40.42775520111142,-3.6336981162552737
40.37234170541156,-3.6218874187877743
40.43151,-3.64877
40.41997287913771,-3.622598276529724
40.38647,-3.65289
40.4859574753363,-3.666087903305875
40.3953074285523,-3.7741641416122462
40.38457,-3.69527
40.379221,-3.7152178
40.404817344427705,-3.650235885564977
40.42812244990898,-3.6451039463281623
40.43937,-3.60896
40.40842985400738,-3.735636792483128
40.4268817587089,-3.65119562625682
40.38613527581808,-3.667814545333386
40.38459,-3.60623
40.34986,-3.69317
40.47127151489258,-3.6357309818267822
40.40658,-3.6799531
40.4642787,-3.649709699999999
40.47612,-3.64705
40.39702,-3.60344
40.431038320098715,-3.646298652970907
40.37498,-3.74473
40.42982,-3.63733
40.4952202,-3.6538873
40.47764,-3.7104
40.34071122448962,-3.7035042934057834
40.36149677772407,-3.596094284568962
40.3707316,-3.751007699999999
40.3574667,-3.6858094
40.40799,-3.64271
40.378,-3.75395
40.43577,-3.64763
40.38582610785788,-3.653494175004873
40.49950692563178,-3.6530359845474543
40.46742,-3.59289
40.41052,-3.73862
40.42921,-3.62703
40.38472303124562,-3.7122758942741303
40.42500541136163,-3.599705277190083
40.37623,-3.76386
40.4022006,-3.6386987
40.3792009,-3.6331051
40.47811126708984,-3.6435530185699463
40.39623,-3.76402
40.40319728830256,-3.618581193844788
40.452,-3.7674
40.4357662,-3.6115307
40.3995507,-3.5992695
40.4695583,-3.6510484
40.4373612,-3.6105421
40.43442,-3.60787
40.42724,-3.6153
40.47312429999999,-3.6545184
40.45708,-3.58668
40.4521399,-3.5892772
40.45778,-3.58909
40.47096,-3.65103
40.48666,-3.72425
40.383614,-3.706131
40.47035,-3.67643
40.3675216,-3.7606407
40.3671,-3.69233
40.386610996244315,-3.726821253264887
40.44631530651414,-3.5965633392333984
40.49571,-3.69813
40.37490954562054,-3.619938549099927
40.3838794,-3.7089855
40.44456,-3.57863
40.36779446929169,-3.6010132858722588
40.44943,-3.57734
40.37648,-3.76264
40.3844793,-3.6548304
40.37992,-3.62052
40.42536012185927,-3.600089913721185
40.4642787,-3.649709699999999
40.45706724094448,-3.709424839286808
40.38523,-3.60862
40.47001,-3.59301
40.4044805,-3.7578656
40.48728,-3.67005
40.3806178,-3.6727558
40.39784,-3.76434
40.37598,-3.76459
40.38279581398285,-3.6512629605179625
40.38407321438149,-3.726053622957225
40.4554,-3.67745
40.44962,-3.76828
40.429324350387446,-3.6436959311189545
40.45203982111066,-3.5911818764042875
40.3805758,-3.7077961
40.3678555,-3.7630039
40.46586,-3.65007
40.43093,-3.61012
40.4267,-3.61631
40.37235056366415,-3.615186531211878
40.4570845,-3.7877857
40.3829427,-3.704376799999999
40.43349621240767,-3.6412555917667913
40.44669,-3.61587
40.4224,-3.61748
40.37161905251307,-3.6201199533695783
40.44609,-3.58831
40.35172,-3.68016
40.405212801300195,-3.647316345769797
40.40339926143616,-3.605745809084971
40.44343321833477,-3.672076721301076
40.41076,-3.70223
40.4188,-3.65135
40.41217825440841,-3.709766900746871
40.41269,-3.71823
40.39958,-3.69556
40.41675,-3.67259
40.45318,-3.70043
40.44832,-3.69957
40.418629921574066,-3.70124719167126
40.40623,-3.66878
40.41032,-3.67255
40.41719718511755,-3.6737488122441087
40.3933267,-3.7254147
40.41467,-3.69931
40.38868,-3.66979
40.39154570111525,-3.724266129774053
40.4044800006582,-3.674611846859337
40.40191,-3.64424
40.48040226847056,-3.717452523898286
40.40499,-3.67629
40.3892636,-3.7017099
40.39756,-3.67261
40.46726545021302,-3.701626193769757
40.42413,-3.69733
40.41864,-3.70093
40.43007131679403,-3.7103709961997127
40.4032733,-3.703762199999999
40.442649841308594,-3.6739718914031982
40.40654,-3.67679
40.4178,-3.67667
40.4266291,-3.672111399999999
40.4687672932296,-3.591477478504423
40.39824,-3.66589
40.446563920172224,-3.673530641381882
40.46948605357529,-3.688565088189116
40.3908907,-3.7223082
40.41871,-3.67297
40.4109709,-3.6950261
40.39006040215122,-3.73820109562322
40.44867,-3.70245
40.44858,-3.67411
40.38752,-3.699
40.42532572795814,-3.685879425919778
40.4171594,-3.6752722
40.42228,-3.69883
40.42378,-3.69935
40.42670440673828,-3.701471090316773
40.411249,-3.7065205
40.42899,-3.70737
40.42262,-3.71084
40.470670566161736,-3.693923750237105
40.4197,-3.61808
40.44398,-3.58914
40.40269,-3.72481
40.393124,-3.66586
40.44316,-3.65492
40.41284,-3.71866
40.40648,-3.70429
40.41861,-3.70337
40.46802,-3.69726
40.400682170210864,-3.724896082952468
40.4111184,-3.728854
40.41634,-3.70007
40.405382899728814,-3.673852581306122
40.445681505112205,-3.668024763464928
40.408906362965325,-3.6698341252960383
40.4037412,-3.6779324
40.40332,-3.67374
40.41040181184108,-3.723445794777269
40.42363,-3.70076
40.393585,-3.667731
40.39742800900981,-3.7204773862085063
40.43345,-3.71453
40.43564,-3.69416
40.43913,-3.70577
40.40522332876742,-3.699759973215164
40.42411,-3.70264
40.4182,-3.70289
40.41631,-3.67597
40.3934,-3.69492
40.468035780604545,-3.700821139302677
40.38768,-3.69522
40.39178,-3.71546
40.4084273,-3.705786
40.4674266357984,-3.70110407768405
40.46592281212844,-3.701031058053694
40.44477,-3.67562
40.45048,-3.70536
40.410908462433966,-3.695219031953097
40.4357,-3.70192
40.43812,-3.7108
40.408520822576534,-3.70544895529747
40.39117431,-3.693966
40.41547,-3.67443
40.45182537004869,-3.703895012822057
40.42255,-3.70509
40.43713,-3.65328
40.3976954,-3.6685723
40.411,-3.70618
40.42212,-3.69323
40.43448,-3.70358
40.41142,-3.69253
40.40209,-3.69173
40.38054,-3.69905
40.43333,-3.70263
40.397982300555306,-3.701001565890586
40.40501,-3.7033
40.4402030621619,-3.677602996295164
40.35961,-3.76011
40.40903,-3.70677
40.43057,-3.7129
40.42148,-3.70914
40.43834,-3.6726
40.45114208494348,-3.705657100129109
40.436699070177525,-3.7044641131423615
40.43862,-3.66918
40.41841653229353,-3.7028454642286097
40.4108934,-3.69961
40.450676996541794,-3.7073014300183664
40.394832,-3.6672136
40.43685986114449,-3.704009049250124
40.4714,-3.6911
40.46468,-3.69668
40.45360222405599,-3.704569160721753
40.3872702,-3.7012155
40.450303684627286,-3.704661811673053
40.41784,-3.70171
40.4263529,-3.7150518
40.42387530000001,-3.6968156
40.43824,-3.69231
40.41141880000001,-3.6947149
40.4188973,-3.668948
40.42808563402222,-3.706033730688481
40.43241,-3.66657
40.42831181686275,-3.6954566168902687
40.38816,-3.71708
40.42396,-3.69841
40.42367,-3.70076
40.43951,-3.6993
40.40373,-3.71797
40.38922,-3.66902
40.43674,-3.69823
40.45268307164911,-3.706996843133111
40.42159,-3.69569
40.44947,-3.69404
40.390041,-3.721797
40.40733,-3.70608
40.46043,-3.69702
40.43326,-3.70411
40.41301,-3.70721
40.43545,-3.69271
40.4341,-3.69855
40.44095284031468,-3.709292215376919
40.44128329999999,-3.7010569
40.42403688361618,-3.6952756517941623
40.408901303,-3.70101209
40.4742,-3.73019
40.40813,-3.67113
40.410456227801,-3.674405818105444
40.41300980761794,-3.695550597829984
40.43820281472943,-3.70224428440736
40.443508,-3.6981236
40.42354816170588,-3.7100988668834143
40.40847,-3.69501
40.40662809636001,-3.7011024796326097
40.45354,-3.68183
40.43928,-3.64588
40.45488,-3.69888
40.3618,-3.59625
40.46405,-3.69994
40.40236,-3.6919
40.45615,-3.70335
40.40855,-3.70385
40.4267746,-3.6723213
40.40136,-3.70177
40.434,-3.70179
40.430043072974854,-3.6720014134396974
40.39288,-3.70786
40.42375,-3.69765
40.407416473094635,-3.70805390659935
40.42478,-3.66718
40.40763948822698,-3.635702478587145
40.40443,-3.71171
40.41273,-3.69477
40.42195,-3.70555
40.420086,-3.6524254
40.407759111214915,-3.7011031435049846
40.42858768266655,-3.677621970235782
40.4342786,-3.640687
40.42601,-3.67207
40.40996,-3.70137
40.4099670695526,-3.700447311639408
40.42248,-3.70029
40.42025302610092,-3.702836129130489
40.44126,-3.70132
40.42360417839803,-3.6961439473761537
40.38669,-3.75295
40.39293,-3.69567
40.40083,-3.66109
40.40747020271091,-3.6950753140807016
40.4267746,-3.6723213
40.408709411805674,-3.7019322114970454
40.40441,-3.703
40.42747,-3.70306
40.43595,-3.67547
40.42686,-3.70459
40.42106894366587,-3.7126935753807486
40.44199,-3.6707
40.43915,-3.7152
40.42675,-3.70299
40.42416147043648,-3.66799274144728
40.39628,-3.71045
40.46144,-3.69965
40.40324,-3.69122
40.409182042326336,-3.699616355819695
40.41664884512244,-3.6968390640996063
40.4164,-3.69598
40.4664963,-3.6731219
40.4275,-3.70798
40.38579685597607,-3.705825406179302
40.39138233387801,-3.642656095325947
40.3867,-3.69035
40.398506,-3.695627
40.464248584883,-3.69191319059229
40.43254534089946,-3.628077955531998
40.38113,-3.6659
40.41882699654253,-3.701069282974943
40.4081254,-3.6957454
40.3947698,-3.7694161
40.430185491002,-3.6657292579911145
40.46406546998069,-3.7014291567871127
40.46988,-3.59117
40.35369,-3.70604
40.40116184428867,-3.605659785999067
40.377774831371354,-3.732945859524533
40.4264449,-3.6401319
40.381638,-3.730958
40.398121424938445,-3.769089620071228
40.3977412,-3.7481791
40.41746,-3.7019
40.43829,-3.71491
40.3854648340906,-3.703701719983116
40.43058,-3.63428
40.38673,-3.69793
40.4266992,-3.6163036
40.48359,-3.68431
40.48497365805988,-3.670271058098712
40.48479,-3.67062
40.42841,-3.62546
40.4059659,-3.6479761
40.45855,-3.78251
40.40307,-3.75896
40.4652,-3.63651
40.40531,-3.70552
40.4206415,-3.689760799999999
40.40822,-3.70308
40.40587909928478,-3.692756702075706
40.408153384438414,-3.7045554091937904
40.44701,-3.77948
40.42716706340821,-3.6997428197092495
40.4077,-3.7082
40.4089924,-3.7097371
40.41692,-3.70284
40.41821,-3.67733
40.41521,-3.69727
40.42662,-3.70197
40.47728,-3.73546
40.44925,-3.78941
40.38338,-3.74571
40.46268,-3.7962
40.48781,-3.66702
40.37358,-3.66624
40.38387,-3.68831
40.37771,-3.6539
40.3844174,-3.6720886
40.40907,-3.70094
40.40599,-3.69807
40.36798,-3.69734
40.38055377969899,-3.728383735504394
40.47021,-3.77022
40.3501,-3.6881
40.3525041,-3.6962945
40.494953868185405,-3.621648989892576
40.48905,-3.6638
40.472513940427625,-3.5858522362070215
40.43209,-3.65141
40.44344,-3.61423
40.40375,-3.69496
40.44511,-3.61178
40.47057827163245,-3.729322338723648
40.41796826191142,-3.7031798983473343
40.46256,-3.74836
40.48727,-3.66434
40.4306399,-3.649905099999999
40.43373585739812,-3.714089870658128
40.44841820000001,-3.6091764
40.40156600310507,-3.6460141361203617
40.34906,-3.68788
40.433746542274974,-3.61811610199402
40.43764390566824,-3.6454802594527207
40.42338,-3.69498
40.44742,-3.77827
40.4268102,-3.6692616
40.42316105693702,-3.675309307873249
40.42864,-3.67681
40.42691065952853,-3.685536570847034
40.406220275303816,-3.668613690060663
40.39295052452026,-3.710838581166021
40.36083,-3.68678
40.42982392669342,-3.667203766488175
40.39838,-3.69423
40.41229026418172,-3.695150753651359
40.47431,-3.73183
40.49671876779176,-3.692239218350152
40.37851,-3.74441
40.47629,-3.73036
40.39723,-3.71662
40.44449976152284,-3.64940785648824
40.48575244081577,-3.6657920053980466
40.414507927100075,-3.6963130681532226
40.48850968495413,-3.671472072601319
40.46115,-3.64926
40.40461,-3.71299
40.423925850207816,-3.69236558287131
40.4115,-3.6968
40.4728128106144,-3.651822304625161
40.4554702,-3.6962144
40.42974,-3.68391
40.43369879999999,-3.6722668
40.46409135995055,-3.6996885802590023
40.40996,-3.70035
40.49943290938998,-3.6730040995364375
40.46439,-3.64557
40.40947,-3.70732
40.37148,-3.69582
40.49525,-3.72065
40.42134,-3.70639
40.4776201844069,-3.706036367328128
40.51845807592707,-3.666517300456687
40.39727,-3.7162
40.48452144506472,-3.635182720611086
40.48213,-3.6323
40.4331648764199,-3.6190627142786984
40.34821,-3.67861
40.4224,-3.69046
40.45675,-3.70104
40.392101682542744,-3.7277771467436858
40.48363207199489,-3.634780050924979
40.47281,-3.58827
40.42655,-3.70214
40.40423,-3.71441
40.42304417177759,-3.6784487947204614
40.47999,-3.63431
40.399180940364,-3.641413824332187
40.50677,-3.67514
40.43087848592241,-3.6515479534864426
40.47378,-3.64299
40.38651,-3.71095
40.4045,-3.71596
40.42103,-3.6782
40.45156,-3.77085
40.48662133214902,-3.6702798241923302
40.37013,-3.74905
40.374496996637326,-3.72585821051912
40.46624,-3.76153
40.368,-3.59248
40.46372889692601,-3.693904229858606
40.4064516,-3.7343255
40.43993368529266,-3.612904466187965
40.36218795330745,-3.747093458270204
40.40901,-3.64066
40.4284544,-3.702801099999999
40.42516537053786,-3.6757327479573862
40.41902,-3.69842
40.42796,-3.67166
40.38314,-3.73985
40.4247793,-3.6348742
40.41570737840332,-3.696329564457723
40.42391,-3.6923
40.40824,-3.71348
40.4161,-3.69891
40.40431072512622,-3.7133661967508664
40.4475505,-3.6987219
40.39341,-3.65143
40.37243,-3.7498
40.38749030564963,-3.652041479945183
40.42175,-3.62958
40.44028,-3.65027
40.41891,-3.70227
40.43354,-3.6507
40.47505,-3.74254
40.44367124141361,-3.612699851660958
40.43284,-3.61038
40.4707313,-3.6483752
40.38545,-3.68654
40.4069617963558,-3.737018280792347
40.45876,-3.71138
40.33144,-3.69986
40.42398,-3.69186
40.39298183537999,-3.650572238688268
40.42073,-3.7091
40.48706,-3.66443
40.40513,-3.69343
40.39303,-3.65008
40.46366700000001,-3.74922
40.48781,-3.66409
40.33221741926405,-3.6992721632122993
40.43662615828188,-3.6113622604418074
40.38536,-3.73175
40.43251,-3.69746
40.43895956455669,-3.700808458831241
40.3735631,-3.7269961
40.4045,-3.71339
40.40862,-3.69251
40.43133,-3.67335
40.37141,-3.74905
40.477211,-3.629875
40.47186,-3.58727
40.42116,-3.67254
40.4397,-3.70832
40.43787,-3.66896
40.4655368,-3.6357665
40.41299,-3.70714
40.42401,-3.6914
40.4271,-3.60073
40.3932,-3.65146
40.46152401250184,-3.702027096041242
40.4283,-3.70289
40.4202,-3.70308
40.454880378391046,-3.7004382272854146
40.4450623,-3.6159552
40.46067,-3.64407
40.47096,-3.58838
40.42852,-3.70034
40.41463,-3.70979
40.41288407117143,-3.7116025780768847
40.429213416805254,-3.6317780861068183
40.42438,-3.64166
40.47610115838311,-3.742301819587252
40.38648,-3.73312
40.42727692043599,-3.703003310990334
40.40878,-3.71154
40.4017815,-3.711055500000001
40.42622717882899,-3.6680920487713498
40.39209,-3.7093
40.420916260726024,-3.708028410243282
40.43062,-3.68444
40.39608,-3.70874
40.3829427,-3.704376799999999
40.41424955993864,-3.702091316434767
40.43717,-3.68503
40.44701,-3.64362
40.43862,-3.68378
40.36699415169297,-3.715085741336895
40.40321,-3.70708
40.415479,-3.698929
40.4262072243947,-3.6656029278014657
40.37629794549826,-3.7436117901306134
40.41234,-3.70323
40.45217,-3.68918
40.38400323865006,-3.7314217422637856
40.41095,-3.70596
40.37577,-3.66505
40.38049549999999,-3.7127916
40.41969,-3.69736
40.37563810065641,-3.736948063915105
40.457566989336264,-3.6604585871100426
40.48887,-3.70114
40.42762,-3.67348
40.43369879999999,-3.6722668
40.42307645142748,-3.710985136051556
40.408252101528014,-3.7125953670955743
40.40919876098633,-3.701968908309937
40.43803563969007,-3.632434478607901
40.45655,-3.67755
40.38181,-3.69399
40.4406,-3.69804
40.3814837,-3.7030389
40.4275021,-3.6746439
40.47400502929765,-3.6600991909129066
40.42356,-3.70246
40.40798,-3.71019
40.43730617637004,-3.703491136135443
40.43302901443404,-3.702547074429176
40.43033,-3.70065
40.40275,-3.69149
40.4395,-3.61324
40.379792901536014,-3.714082423839428
40.42749400390322,-3.7025734323434856
40.48063728199171,-3.64646533865787
40.38596,-3.725382
40.46972,-3.58759
40.43993210139988,-3.623285166281902
40.42982,-3.70024
40.40573,-3.73486
40.44219,-3.67501
40.38016,-3.69455
40.41066,-3.64533
40.42809,-3.63023
40.34772,-3.71019
40.40888,-3.71104
40.40899,-3.70207
40.4054119127126,-3.644758579487114
40.42404024700262,-3.6998052105994454
40.3334364,-3.7027812
40.47534,-3.66041
40.42838,-3.70345
40.40631090852885,-3.692886082217961
40.45737590452888,-3.6766825988888745
40.38669,-3.71063
40.44485,-3.59159
40.39303,-3.73293
40.40876,-3.69968
40.42589,-3.66708
40.42937,-3.71704
40.3936,-3.69743
40.4543237,-3.6813431
40.40845,-3.70832
40.4133866,-3.7009578
40.4683216,-3.7224312
40.43723,-3.68173
40.40964,-3.70884
40.42729,-3.70306
40.385800478323574,-3.6988460272550583
40.42828,-3.64569
40.40793,-3.70414
40.4281649,-3.7045083
40.43707939999999,-3.6840939
40.4437708,-3.5823827
40.39573,-3.70229
40.43758,-3.68479
40.40962228150307,-3.7332287481824222
40.45785,-3.67351
40.45804,-3.65896
40.428432519028554,-3.6405256776513513
40.4357,-3.61656
40.46428543418114,-3.701609661934044
40.3912706,-3.647403299999999
40.46567015861427,-3.647574048086839
40.3875726,-3.7364279
40.42655,-3.67502
40.434,-3.70179
40.44195593450829,-3.610952002876744
40.44127,-3.63606
40.45018,-3.70271
40.42095219302122,-3.698103725910187
40.44117,-3.64841
40.39579627892986,-3.714608154495826
40.40589,-3.7019
40.4656,-3.63516
40.39392765579399,-3.744881319614001
40.4634,-3.72332
40.48656,-3.67134
40.38845395469151,-3.6394564456807066
40.4204926814849,-3.701555907137348
40.43869,-3.624
40.47106960181888,-3.5829442125360833
40.43562724550719,-3.6869031563401222
40.4088684112671,-3.705663456547478
40.42272347448229,-3.709969843098876
40.45113657484603,-3.5960657831840064
40.40727585282045,-3.7119738408241
40.42202,-3.70287
40.4667624,-3.588132699999999
40.41237,-3.70154
40.38548,-3.75027
40.50385,-3.6669
40.394868673292684,-3.74471785315525
40.3766499,-3.7460779
40.386742314993995,-3.7263454644180216
40.397068148783674,-3.73457986704008
40.41093,-3.69874
40.47705359895132,-3.672704212164297
40.3818,-3.69385
