neighbourhood_group_cleansed;id;listing_url;name;host_id;host_name;calculated_host_listings_count;host_is_superhost;latitude;longitude;price;kitchen;patio or balcony;elevator;air conditioning;long_term;short_term;possible_long_term;number_of_reviews;review_scores_rating;room_type_encoded;bedrooms_encoded
Tetuán;53374276;https://www.airbnb.com/rooms/53374276;Litera baja en zona compartida mixta L3B.;432147758;Hostal Siesta And Go;21;f;40.44902;-3.69592;13.0;0;0;0;1;0;0;1;66;4.33;0;0
Retiro;859222298309004963;https://www.airbnb.com/rooms/859222298309004963;Charming Madrid Pacífico;497890785;Juan Antonio;2;f;40.40392732328469;-3.6770760482885647;220.0;1;0;0;0;0;0;1;0;0.0;2;1
Chamberí;779470335047416072;https://www.airbnb.com/rooms/779470335047416072;Piso con encanto en la plaza Olavide;491012475;Rafael;2;f;40.4320728;-3.7018352;105.0;1;1;1;0;0;0;1;56;4.75;2;0
Chamberí;52332556;https://www.airbnb.com/rooms/52332556;Apartamento muy amplio y luminoso;144246035;Rosa;14;t;40.432449;-3.71014;112.0;1;0;1;0;0;0;1;27;4.74;2;0
Chamberí;722255490203786584;https://www.airbnb.com/rooms/722255490203786584;Sabina - 1 bedroom and terrace in Almagro;346367515;Ukio;290;f;40.43297;-3.69205;113.0;1;1;1;1;0;0;1;1;4.0;2;0
Centro;48211922;https://www.airbnb.com/rooms/48211922;Room with amazing rooftop;99481590;Fanny;1;f;40.42144;-3.69538;55.0;1;0;0;0;0;1;0;0;0.0;1;0
Retiro;1101253614742845854;https://www.airbnb.com/rooms/1101253614742845854;Beautiful flat in the Ibiza neighboroud.;460391145;Marta Y Fran;125;t;40.41927;-3.67489;185.0;1;0;0;1;0;0;1;4;5.0;2;1
Puente de Vallecas;48038833;https://www.airbnb.com/rooms/48038833;Habitación Nueva Numancia con Internet fibra.;123778623;Cris;6;f;40.38685;-3.66965;17.0;1;0;0;0;0;0;1;2;5.0;0;0
Arganzuela;775092895873362686;https://www.airbnb.com/rooms/775092895873362686;ÉLITE SUITE by EdSam;490294432;David;1;f;40.3938049;-3.6962513;290.0;1;0;0;1;0;0;1;0;0.0;2;0
Puente de Vallecas;9658216;https://www.airbnb.com/rooms/9658216;Sofá Cama en Salón Casa Patio;3908623;Javier;6;f;40.39212;-3.67078;43.0;1;0;0;1;0;1;0;11;4.73;0;0
Tetuán;864426527765418175;https://www.airbnb.com/rooms/864426527765418175;Bright Flat Reina Victoria;204028288;Ignacio;9;f;40.4491659;-3.7074111;156.0;1;0;0;0;0;0;1;60;4.63;2;1
Arganzuela;1178112252444480919;https://www.airbnb.com/rooms/1178112252444480919;Casimiro Mahou Exclusive Living;560846948;Vivenio Residencial Socimi;46;f;40.4030248;-3.7170398;88.0;1;0;0;1;0;0;1;0;0.0;2;0
Arganzuela;992422031472723510;https://www.airbnb.com/rooms/992422031472723510;Precioso dúplex en Madrid Río;192834256;Miguel Ángel;1;t;40.40541;-3.72089;250.0;1;0;0;1;0;0;1;30;4.93;2;1
Retiro;43842260;https://www.airbnb.com/rooms/43842260;2 Bedroom 1 Bathroom apartment with pool in Atocha;265147782;Sleep;29;f;40.39922;-3.67137;70.0;1;0;0;1;0;0;1;2;4.5;2;1
Carabanchel;930419824702679006;https://www.airbnb.com/rooms/930419824702679006;Habitación grande y limpia;524299913;Karoll;1;f;40.38913227552902;-3.728952423095163;60.0;1;0;0;1;0;0;1;0;0.0;2;0
Tetuán;1147613676679908719;https://www.airbnb.com/rooms/1147613676679908719;Flat close to the Santiago Bernabéu Stadium;291253690;Fran Y Marta Isabel;289;t;40.45386;-3.70397;116.0;1;0;0;1;0;0;1;3;4.33;2;0
Retiro;1021680294024554996;https://www.airbnb.com/rooms/1021680294024554996;Pacifico - Penthouse with Three Bedrooms & Pool;3775349;Caterina;17;f;40.39938078630938;-3.6729334871509822;103.0;1;0;1;1;0;0;1;0;0.0;2;1
Chamberí;49206824;https://www.airbnb.com/rooms/49206824;Apartamento con jardin privado y portero (B);396921427;Enrique B;2;t;40.43837;-3.71016;110.0;1;1;1;1;0;0;1;130;4.75;2;0
Chamberí;949765237220307921;https://www.airbnb.com/rooms/949765237220307921;Cozy studio with 1 bathroom - Chamberí;452288513;Javier;14;f;40.43701183941464;-3.697780281721527;128.0;1;0;0;0;0;0;1;19;4.47;2;0
Chamberí;1008805752456942063;https://www.airbnb.com/rooms/1008805752456942063;Estudio muy amplio y tranquilo;144246035;Rosa;14;t;40.43893000000001;-3.6985857;104.0;1;0;1;0;0;0;1;6;4.83;2;0
Puente de Vallecas;1106582222119830136;https://www.airbnb.com/rooms/1106582222119830136;Spacious apartment with 2 bedrooms in Vallecas;133056146;Dobohomes;54;f;40.3911811;-3.6670178;109.0;1;0;1;1;0;0;1;2;5.0;2;1
Chamberí;49429994;https://www.airbnb.com/rooms/49429994;Apartamento con jardin privado y portero (A);396921427;Enrique B;2;t;40.44023;-3.70994;109.0;1;0;1;1;0;0;1;126;4.81;2;0
Arganzuela;1115851453186821640;https://www.airbnb.com/rooms/1115851453186821640;Cuore Atocha;103365737;Federico;1;f;40.397837462067194;-3.694325665996932;110.0;1;1;0;0;0;0;1;3;5.0;2;0
Arganzuela;11966069;https://www.airbnb.com/rooms/11966069;Sunny&Lovely apart. La latina .City center.WIFI;63913877;Chema;1;f;40.40748;-3.71715;70.0;1;0;1;1;0;0;1;29;4.76;2;0
Salamanca;820816371789097117;https://www.airbnb.com/rooms/820816371789097117;piso en Madrid cerca de todo;130708416;Aurelio;1;f;40.43743997295661;-3.672096209547369;81.0;1;0;0;0;0;0;1;12;4.67;2;0
Chamberí;993471647594605031;https://www.airbnb.com/rooms/993471647594605031;Apartamento en centro Madrid;24816523;Adrian;1;f;40.43194131954747;-3.7126155090612896;96.0;1;0;1;0;0;0;1;5;4.6;2;0
Salamanca;8469941;https://www.airbnb.com/rooms/8469941;Apartamento amplio y luminoso;44604616;Miguel;1;t;40.42467;-3.67037;139.0;1;1;1;0;0;0;1;132;4.96;2;1
Retiro;4936409;https://www.airbnb.com/rooms/4936409;Alojamiento económico Retiro-Centro;25434664;Rosa María;1;f;40.41574;-3.67072;180.0;1;1;1;1;0;0;1;43;4.74;2;1
Chamberí;555570341922840849;https://www.airbnb.com/rooms/555570341922840849;B Bello Piso en Chamberí;434384611;Maria Y Jorge;5;t;40.43529;-3.7119;105.0;1;0;0;1;0;0;1;213;4.8;2;0
Retiro;751524433848429927;https://www.airbnb.com/rooms/751524433848429927;Con 2 Dormitorios. Atocha Retiró;194371127;Cristina;5;f;40.40395;-3.67597;150.0;1;0;1;0;0;1;0;0;0.0;2;1
Chamberí;29684657;https://www.airbnb.com/rooms/29684657;Tasteful Madrid Centre Rios Rosas - Business Ready;223405312;Jen;2;t;40.4428;-3.70172;104.0;1;0;1;0;0;0;1;116;4.71;2;1
Salamanca;53140738;https://www.airbnb.com/rooms/53140738;Elegant Duplex in Guindalera. Francisco Silvela;2105590;Reyes;36;t;40.43366;-3.67459;291.0;1;0;0;1;0;0;1;32;4.88;2;1
Chamberí;1067266270159651943;https://www.airbnb.com/rooms/1067266270159651943;Duke Vallehermoso Int.104;444912851;Duke;136;f;40.4438037126959;-3.713426922749262;141.0;1;0;0;1;0;0;1;0;0.0;2;0
Retiro;43843608;https://www.airbnb.com/rooms/43843608;2 Bedroom 1 Bathroom apartment with pool in Atocha;265147782;Sleep;29;f;40.3996;-3.67127;70.0;1;0;0;1;1;0;1;4;4.5;2;1
Retiro;1021676311558214051;https://www.airbnb.com/rooms/1021676311558214051;Pacifico - Spacious Three Bedroom Flat with Pool;3775349;Caterina;17;f;40.39931525170323;-3.6731548982987063;103.0;1;0;0;1;0;0;1;0;0.0;2;1
Retiro;842529527659628842;https://www.airbnb.com/rooms/842529527659628842;Amplio apartamento situado a 10 minutos del Retiro;9885245;My Mad Madrid;69;f;40.41495764753268;-3.6679492205421074;87.0;1;0;0;1;0;0;1;43;4.33;2;1
Centro;53249110;https://www.airbnb.com/rooms/53249110;Habitación en zona tranquila de Chueca;14088244;Juan;4;f;40.42176;-3.69566;96.0;1;0;1;1;0;0;1;44;4.98;1;0
Arganzuela;777976798204985573;https://www.airbnb.com/rooms/777976798204985573;"Blueground | Imperial; near palace";434208714;Blueground;202;f;40.40236489999999;-3.7192663;114.0;1;0;1;1;0;0;1;1;2.0;2;1
Arganzuela;1112201597832458803;https://www.airbnb.com/rooms/1112201597832458803;"Blueground | Imperial; gym; pool; near parks";434208714;Blueground;202;f;40.40299;-3.72114;101.0;1;0;1;1;0;0;1;0;0.0;2;0
Tetuán;1073308451180684635;https://www.airbnb.com/rooms/1073308451180684635;Beautiful 1 bedroom;1882265;Josu;1;f;40.45201267803135;-3.7077173998569863;63.0;1;1;1;1;0;0;1;7;4.71;2;0
Chamartín;1146463767280897771;https://www.airbnb.com/rooms/1146463767280897771;Cozy & renovated-2 Bedrooms 2 Baths-Av. de America;574990734;David;21;f;40.43965168147528;-3.676658917702934;209.0;1;0;0;1;0;0;1;4;4.75;2;1
Tetuán;893502870085289649;https://www.airbnb.com/rooms/893502870085289649;Encantador Madrid Val Der;83218276;Galota;25;f;40.45159904213211;-3.707491498155679;129.0;1;1;0;0;0;0;1;10;4.4;2;0
Retiro;878813420043155648;https://www.airbnb.com/rooms/878813420043155648;apartamento reformado en el retiro;391810099;Nacho;82;f;40.418388371352094;-3.675561082743219;153.0;1;0;1;1;0;0;1;5;4.2;2;1
Salamanca;30172320;https://www.airbnb.com/rooms/30172320;Maldonado I;28038703;Luxury Rentals Madrid;115;f;40.4324;-3.67325;255.0;1;0;1;1;0;0;1;21;4.86;2;1
Tetuán;1090265913290888204;https://www.airbnb.com/rooms/1090265913290888204;precioso apartamento 2;199943183;Enrique;18;f;40.44951747912306;-3.704281925739139;90.0;1;0;0;1;1;0;1;3;3.33;2;0
Chamberí;11882206;https://www.airbnb.com/rooms/11882206;Cómodo piso al lado de C/Fuencarral;2931421;Daniel;5;t;40.43199;-3.70375;130.0;1;0;1;1;0;0;1;244;4.88;2;0
Latina;53454869;https://www.airbnb.com/rooms/53454869;"1City center apartment;fully equipped;all included";65697413;Jose;3;f;40.416374;-3.723742;50.0;1;0;0;1;1;0;1;1;5.0;2;0
Tetuán;836000781199934971;https://www.airbnb.com/rooms/836000781199934971;Cuatro Caminos Metro Stop at 500m;492262145;Abel Jesus;1;f;40.44957549837555;-3.707891341747944;108.0;1;0;0;0;0;0;1;29;4.72;2;1
Chamberí;19223483;https://www.airbnb.com/rooms/19223483;Plaza en Habitación doble muy limpia.;75150135;María;19;f;40.43559;-3.71495;78.0;0;1;1;0;0;1;0;1;5.0;1;0
Salamanca;47883526;https://www.airbnb.com/rooms/47883526;Salamanca Confort Ii apartment in Madrid;377605855;MIT House;289;f;40.43216;-3.66831;159.0;1;0;1;1;0;0;1;66;4.52;2;1
Centro;30577028;https://www.airbnb.com/rooms/30577028;Nuevo y acogedor apartamento en el centro;3722900;Basile;2;f;40.40591;-3.70174;95.0;1;0;0;1;0;0;1;269;4.79;2;0
Tetuán;977566487518949189;https://www.airbnb.com/rooms/977566487518949189;Avenida de Asturias Apartment;454998185;Nieves;2;f;40.46942;-3.70008;154.0;1;0;0;1;0;0;1;5;4.8;2;0
Salamanca;50132001;https://www.airbnb.com/rooms/50132001;Iriarte Iv apartment in Madrid;377605855;MIT House;289;f;40.439;-3.67358;173.0;1;0;0;1;0;0;1;28;4.61;2;1
Chamberí;15711809;https://www.airbnb.com/rooms/15711809;Single room 1 pax in Pz Colón;101364436;Glo;1;t;40.42607;-3.69217;47.0;1;0;0;1;0;0;1;438;4.76;1;0
Centro;7299665;https://www.airbnb.com/rooms/7299665;Bedroom in Chueca;2932449;Riccardo;1;f;40.42398196261024;-3.6963784676263938;66.0;1;0;1;1;0;0;1;18;4.89;1;1
Tetuán;798531771525681972;https://www.airbnb.com/rooms/798531771525681972;Litera media en zona compartida mixta L5M.;432147758;Hostal Siesta And Go;21;f;40.44967400918169;-3.695415303262669;18.0;0;0;0;1;0;0;1;31;4.52;0;0
Tetuán;1125980281304785121;https://www.airbnb.com/rooms/1125980281304785121;Habitación privada Zona Estadio Bernabéu 6;487936142;Leia;18;f;40.4591179;-3.6991172;27.0;1;0;0;1;0;1;0;2;5.0;1;0
Retiro;43765661;https://www.airbnb.com/rooms/43765661;3 bedroom 2 bathroom apartment wih pool in Atocha;265147782;Sleep;29;f;40.39921;-3.67138;80.0;1;0;0;1;1;0;1;1;4.0;2;1
Arganzuela;1172267975176752715;https://www.airbnb.com/rooms/1172267975176752715;Arganzuela Exclusive Living 4;560846948;Vivenio Residencial Socimi;46;f;40.40337;-3.718;108.0;1;0;0;1;0;0;1;0;0.0;2;1
Tetuán;53428033;https://www.airbnb.com/rooms/53428033;Litera alta en zona compartida mixta L3A.;432147758;Hostal Siesta And Go;21;f;40.44803;-3.69441;13.0;0;0;0;1;0;0;1;64;4.42;0;0
Chamberí;941943254750627393;https://www.airbnb.com/rooms/941943254750627393;Nice apartment in Chamberí;460391145;Marta Y Fran;125;t;40.43788;-3.69877;118.0;1;0;0;1;0;0;1;2;4.5;2;0
Chamberí;1152134954252726769;https://www.airbnb.com/rooms/1152134954252726769;Buena localización y confortable;185336747;Teresa;2;t;40.43039848225034;-3.6980275185354774;90.0;0;0;1;0;0;0;1;3;4.67;1;0
Tetuán;9454217;https://www.airbnb.com/rooms/9454217;Private room in Bernabéu's area;48992339;Eduardo;3;t;40.45737;-3.69689;23.0;1;0;1;0;0;0;1;95;4.94;1;0
Chamberí;878075076550037258;https://www.airbnb.com/rooms/878075076550037258;Bright and Stylish - 2Bedroom 1Bathroom - Chamberí;511843750;Mercedes;1;f;40.44389394220211;-3.704354050659125;202.0;1;1;0;1;0;0;1;5;4.6;2;1
Tetuán;42442544;https://www.airbnb.com/rooms/42442544;Loft Tetuán muy luminoso y confortable;337870216;Torriel;1;f;40.45362;-3.70588;71.0;1;0;0;1;0;0;1;29;4.59;2;0
Tetuán;1026559865966168711;https://www.airbnb.com/rooms/1026559865966168711;"Modern and wide- 3Bd 2;5 Bth- Plaza Castilla";546459030;Cedros;6;f;40.46881750233867;-3.6915604685912258;224.0;1;0;0;1;0;0;1;17;4.82;2;1
Salamanca;902608091199367896;https://www.airbnb.com/rooms/902608091199367896;Coqueto apartamento Parque Retiro GPA92;25280313;Fernando José;12;f;40.4326;-3.67679;77.0;1;1;1;1;0;0;1;3;4.0;2;0
Salamanca;813618025147258089;https://www.airbnb.com/rooms/813618025147258089;Acogedor piso reformado;46801957;Andrés;1;f;40.436957990674784;-3.67022223412635;78.0;1;1;0;0;0;0;1;3;5.0;2;1
Tetuán;933787467486916448;https://www.airbnb.com/rooms/933787467486916448;Moderno y luminoso-1Dorm 1Baño-Cuatro Caminos;504562930;Torriel;4;f;40.45389720618723;-3.7059574864652176;159.0;1;1;0;1;0;0;1;4;4.5;2;0
Arganzuela;1133154215213102655;https://www.airbnb.com/rooms/1133154215213102655;Habitación en Legazpi;518713670;Bemadrid;231;f;40.3950921257778;-3.693787450111651;26.0;1;0;0;1;0;0;1;1;4.0;1;0
Chamberí;49511751;https://www.airbnb.com/rooms/49511751;Olavide Terrace I apartment in Madrid;377605855;MIT House;289;f;40.43644;-3.70147;157.0;1;1;1;1;0;0;1;53;4.62;2;0
Tetuán;29047105;https://www.airbnb.com/rooms/29047105;31 Habitación con terraza;218234159;Bascuas;8;t;40.45118;-3.70584;88.0;1;0;1;1;0;1;0;11;4.82;1;0
Tetuán;597482081763098942;https://www.airbnb.com/rooms/597482081763098942;Lotf en Madrid capital;182356210;Gema;1;t;40.45114;-3.7039;126.0;1;1;0;0;0;0;1;45;4.89;2;0
Chamberí;844911549278710278;https://www.airbnb.com/rooms/844911549278710278;Nice apartment  in Chamberí;291253690;Fran Y Marta Isabel;289;t;40.435442160695686;-3.7145455367386;152.0;1;0;1;1;0;0;1;42;4.86;2;1
Chamberí;1141767113066759121;https://www.airbnb.com/rooms/1141767113066759121;Apto Luminoso Zona Chamberí;499192910;DomIVus;16;f;40.43969135332102;-3.705771267417547;95.0;1;1;1;1;0;0;1;0;0.0;2;0
Retiro;43830264;https://www.airbnb.com/rooms/43830264;3 bedroom 2 bathroom duplex with pool in Atocha;265147782;Sleep;29;f;40.4008;-3.67129;90.0;1;0;0;1;0;0;1;0;0.0;2;1
Arganzuela;34582998;https://www.airbnb.com/rooms/34582998;Champions Final - Cozy Apartment in Madrid Center;14255673;Pedro;1;f;40.40756;-3.71657;650.0;1;0;1;0;0;1;0;0;0.0;2;1
Arganzuela;1086818877147325294;https://www.airbnb.com/rooms/1086818877147325294;Ideal studio for 2 pax.;291253690;Fran Y Marta Isabel;289;t;40.39777;-3.70079;94.0;1;0;0;1;0;0;1;2;5.0;2;0
Centro;946115288780806574;https://www.airbnb.com/rooms/946115288780806574;Habitación privada  en ubicación top;47090231;Javier;1;f;40.42565442637531;-3.695249855518341;64.0;1;0;0;1;0;0;1;2;5.0;1;0
Tetuán;1057363101047521983;https://www.airbnb.com/rooms/1057363101047521983;Suite moderna cerca del Bernabéu - ImRoom 002;526728170;I'M Room Nuevos Ministerios;10;t;40.4475505;-3.6987219;101.0;1;0;1;1;0;0;1;21;4.86;1;0
Retiro;972977711134033526;https://www.airbnb.com/rooms/972977711134033526;"Blueground | Ibiza; doorman & pool; nr park";434208714;Blueground;202;f;40.41108;-3.6690778;136.0;1;0;1;1;0;0;1;0;0.0;2;1
Chamberí;44019195;https://www.airbnb.com/rooms/44019195;Charming Blasco de Garay - En Chamberí;352772946;María Del Rosario;1;f;40.43053;-3.71282;120.0;1;0;1;1;0;0;1;5;4.6;2;1
Arganzuela;1151227538269735101;https://www.airbnb.com/rooms/1151227538269735101;Madrid Rio Exclusive Living;560846948;Vivenio Residencial Socimi;46;f;40.40422;-3.71793;93.0;1;0;0;1;0;0;1;0;0.0;2;0
Chamberí;43532535;https://www.airbnb.com/rooms/43532535;Acogedor loft MONCLOA-ARAVACA. MASCOTAS consultar.;22145359;Rosalba;2;f;40.43845;-3.71537;115.0;1;1;1;1;0;1;0;8;4.75;2;0
Moncloa - Aravaca;26049697;https://www.airbnb.com/rooms/26049697;PLAZA DE ESPAÑA II - DOWNTOWN MADRID;1408525;Mad4Rent;34;f;40.42387;-3.71368;116.0;1;1;1;1;0;0;1;60;4.42;2;0
Retiro;43855133;https://www.airbnb.com/rooms/43855133;1 Bedroom 1 bathroom duplex in Atocha with pool;265147782;Sleep;29;f;40.399;-3.67181;55.0;1;0;0;1;1;0;1;0;0.0;2;0
Retiro;39684538;https://www.airbnb.com/rooms/39684538;"Très chic... elegante; próximo a la Calle de Goya";162364786;Liliana;1;f;40.42004;-3.67541;84.0;1;0;1;1;0;1;0;181;4.69;2;0
Chamberí;1081926699279973538;https://www.airbnb.com/rooms/1081926699279973538;Habitación céntrica y acogedora;559825020;Paula;1;f;40.43356;-3.69223;50.0;1;0;1;1;0;1;0;12;4.92;1;0
Retiro;751524672009749082;https://www.airbnb.com/rooms/751524672009749082;Atocha-Retiro.         Piso de 2 dormitorios;194371127;Cristina;5;f;40.40438;-3.67474;145.0;1;0;1;0;0;1;0;1;5.0;2;1
Chamberí;978272169497120757;https://www.airbnb.com/rooms/978272169497120757;Formidable Alonso Cano;530101786;Galota;21;f;40.4382089125483;-3.69878962561251;151.0;1;0;1;0;0;0;1;4;5.0;2;0
Tetuán;1080176577828453702;https://www.airbnb.com/rooms/1080176577828453702;Piso céntrico de 3 habitaciones;45002760;Olga;5;t;40.45273;-3.70705;144.0;1;0;0;1;0;0;1;1;5.0;2;1
Tetuán;1129086143848586738;https://www.airbnb.com/rooms/1129086143848586738;Coqueto y económico para parejas;570932742;My Favorite Host;1;f;40.44966;-3.70425;71.0;1;0;0;0;0;0;1;9;4.22;2;0
Retiro;507834582859325130;https://www.airbnb.com/rooms/507834582859325130;Nuevo Piso Retiro;444912851;Duke;136;f;40.41516;-3.67499;258.0;1;0;0;1;0;0;1;17;4.53;2;0
Puente de Vallecas;1106580286129900744;https://www.airbnb.com/rooms/1106580286129900744;Well-connected complete studio in quiet area;133056146;Dobohomes;54;f;40.3911811;-3.6670178;83.0;1;0;1;1;0;0;1;3;4.67;2;0
Retiro;43842617;https://www.airbnb.com/rooms/43842617;2 Bedroom 1 Bathroom apartment with pool in Atocha;265147782;Sleep;29;f;40.39935;-3.67162;70.0;1;0;0;1;1;0;1;1;5.0;2;1
Tetuán;836234215709648410;https://www.airbnb.com/rooms/836234215709648410;Luminoso apartamento de diseño;7103323;Cristina;2;f;40.449239316796145;-3.7049504473346;174.0;1;0;1;1;0;1;0;1;5.0;2;1
Arganzuela;1163709394972946659;https://www.airbnb.com/rooms/1163709394972946659;Arganzuela Exclusive Living 3;560846948;Vivenio Residencial Socimi;46;f;40.4029973;-3.7171511;160.0;1;0;0;1;0;0;1;0;0.0;2;1
Retiro;963776997257830859;https://www.airbnb.com/rooms/963776997257830859;Piso de 2 dorm en Pacifico;518713670;Bemadrid;231;f;40.40571013720309;-3.6716295886468298;42.0;1;0;0;1;0;0;1;0;0.0;2;1
Puente de Vallecas;1144952610460976693;https://www.airbnb.com/rooms/1144952610460976693;Mendívil House;420371974;Maria;1;f;40.40005475535753;-3.665356300771237;435.0;1;0;0;0;0;1;0;3;5.0;2;1
Arganzuela;4708827;https://www.airbnb.com/rooms/4708827;Apartamento 1 dormitorio c. terraza;20203062;Carl;1;f;40.39429;-3.69666;59.0;1;1;1;1;0;0;1;149;4.66;2;0
Ciudad Lineal;1139049761996965602;https://www.airbnb.com/rooms/1139049761996965602;Habitación Con Terraza en zona muy solicitada.;566576290;Andrew Steven;2;f;40.43617;-3.65784;150.0;1;1;0;0;0;0;1;0;0.0;1;0
Moncloa - Aravaca;50768638;https://www.airbnb.com/rooms/50768638;Habitacion Silenciosa A/C Wifi+Arguelles princesa;112271726;Mario;74;t;40.43128;-3.71893;24.0;1;1;1;0;0;0;1;2;5.0;1;0
Tetuán;53428170;https://www.airbnb.com/rooms/53428170;Litera media en zona compartida mixta L6M.;432147758;Hostal Siesta And Go;21;f;40.44942;-3.69626;13.0;0;0;0;1;0;0;1;64;4.39;0;0
Tetuán;53427313;https://www.airbnb.com/rooms/53427313;Litera media en zona compartida mixta L2M.;432147758;Hostal Siesta And Go;21;f;40.44951;-3.69564;13.0;0;0;0;1;0;0;1;35;4.51;0;0
Chamberí;985951982007493313;https://www.airbnb.com/rooms/985951982007493313;Estudio céntrico en Chamberí - Líbere;374138888;Líbere;8;f;40.4383518;-3.7009325;187.0;1;0;0;1;0;0;1;13;4.85;2;0
Tetuán;1128737100373144619;https://www.airbnb.com/rooms/1128737100373144619;B Madrid Centro 4 caminos;45014768;Christian;5;f;40.45334;-3.70608;101.0;1;0;0;0;0;0;1;1;5.0;2;0
Arganzuela;1177259302776587132;https://www.airbnb.com/rooms/1177259302776587132;"Alejandro Dumas; B-G";560846948;Vivenio Residencial Socimi;46;f;40.40341189999999;-3.7186788;211.0;1;0;0;1;0;0;1;0;0.0;2;1
Chamberí;1020043867757240230;https://www.airbnb.com/rooms/1020043867757240230;Fresquito apartamento en Chamberí;339251568;María Teresa;1;f;40.43296778665282;-3.7015088613159848;93.0;1;1;0;1;0;0;1;12;4.25;2;0
Chamberí;946328201770531900;https://www.airbnb.com/rooms/946328201770531900;Chamberí Living - New Luxury Apartment (C);291253690;Fran Y Marta Isabel;289;t;40.4324860088917;-3.7072963488575983;192.0;1;0;1;1;0;0;1;24;4.92;2;0
Retiro;747012670680388001;https://www.airbnb.com/rooms/747012670680388001;Retiro Atocha Paseo del Prado.;194371127;Cristina;5;f;40.4049111;-3.6755919;145.0;1;0;1;1;0;1;0;5;5.0;2;1
Centro;1091993931730966974;https://www.airbnb.com/rooms/1091993931730966974;Habitación con balcón a la calle;429521299;Marli;15;f;40.42412320094293;-3.697182261763036;80.0;1;1;0;0;0;0;1;3;4.33;1;0
Chamartín;1153683209061520213;https://www.airbnb.com/rooms/1153683209061520213;M (fov16) Coqueto y acogedor apartamento con estil;450144376;Fernando;32;f;40.44563657079484;-3.6723892688968816;104.0;1;0;0;0;0;0;1;0;0.0;2;0
Salamanca;35234868;https://www.airbnb.com/rooms/35234868;Apartamento + garaje barrio Salamanca;30796047;Alberto;1;t;40.4373;-3.66907;151.0;1;1;1;1;0;0;1;61;4.9;2;1
Chamberí;760082178916989825;https://www.airbnb.com/rooms/760082178916989825;Beautiful flat in the center of Madrid;291253690;Fran Y Marta Isabel;289;t;40.43239024457801;-3.713079980470608;144.0;1;0;0;1;0;0;1;32;4.84;2;0
Salamanca;828066857809301654;https://www.airbnb.com/rooms/828066857809301654;"Blueground | Salamanca; doorman; nr Las Ventanas";434208714;Blueground;202;f;40.4335148;-3.6722237;122.0;1;1;1;1;0;0;1;2;5.0;2;1
Chamartín;52715140;https://www.airbnb.com/rooms/52715140;Studio in Avenida de América;291759043;Dobohomes;15;f;40.44304;-3.67201;99.0;1;0;0;1;0;0;1;19;4.53;2;0
Arganzuela;18939260;https://www.airbnb.com/rooms/18939260;La casita vintage .Paseo de las delicias;120411706;Javier;2;t;40.39433;-3.69578;153.0;1;1;1;0;0;0;1;156;4.85;2;1
Chamberí;22409298;https://www.airbnb.com/rooms/22409298;Precioso Apartamento en Quevedo (Centro Madrid);40877988;Raul;125;f;40.43615;-3.70487;198.0;1;0;1;0;0;0;1;274;4.7;2;1
Retiro;1166627078557644507;https://www.airbnb.com/rooms/1166627078557644507;Menendez Pelayo XI;438136382;Home Club;156;f;40.40801241476788;-3.6770302864463447;155.0;1;0;1;1;0;0;1;0;0.0;2;1
Salamanca;857853408605183414;https://www.airbnb.com/rooms/857853408605183414;Flat in Barrio Salamanca / Guindalera AZC;291253690;Fran Y Marta Isabel;289;t;40.43341;-3.67178;203.0;1;1;1;1;0;0;1;40;4.85;2;1
Salamanca;3264794;https://www.airbnb.com/rooms/3264794;(2) Avda. America/Cartagena;16509221;Carlos;4;f;40.43805;-3.67307;106.0;1;0;0;0;0;0;1;86;4.5;2;0
Tetuán;944870147350031109;https://www.airbnb.com/rooms/944870147350031109;Jardines de Tetuán X;438136382;Home Club;156;f;40.46955068603747;-3.701633703338051;124.0;0;0;1;1;0;0;1;0;0.0;2;1
Retiro;12204859;https://www.airbnb.com/rooms/12204859;Bonito apartamento cerca del Retiro;4424222;Francisco;5;t;40.41266;-3.67011;170.0;1;0;1;1;0;0;1;123;4.84;2;1
Chamberí;1036793162929568450;https://www.airbnb.com/rooms/1036793162929568450;Madrid’s Apartment;51939140;Albino;1;f;40.43563;-3.70187;125.0;1;0;0;0;0;0;1;35;4.23;2;1
Retiro;43841714;https://www.airbnb.com/rooms/43841714;2 Bedroom 1 Bathroom apartment with pool in Atocha;265147782;Sleep;29;f;40.40063;-3.67332;70.0;1;0;0;1;1;0;1;3;4.67;2;1
Tetuán;694682714762225892;https://www.airbnb.com/rooms/694682714762225892;35m2 Flat only 300 meters to Estrecho metro;467736757;Javier;1;f;40.45166;-3.7042;97.0;1;0;0;0;0;0;1;45;4.6;2;0
Moncloa - Aravaca;1153407721454476900;https://www.airbnb.com/rooms/1153407721454476900;Apartamento con vistas únicas;540706268;Isabel;2;f;40.4475043;-3.7155476;133.0;1;0;0;0;0;0;1;5;4.4;2;0
Chamberí;812326780104780255;https://www.airbnb.com/rooms/812326780104780255;Cozy flat in Chamberi;291253690;Fran Y Marta Isabel;289;t;40.43699785423995;-3.707268022297471;89.0;1;0;0;1;0;0;1;26;4.88;2;0
Moncloa - Aravaca;668111010833485867;https://www.airbnb.com/rooms/668111010833485867;Apartamento a 2 minutos de Plaza España;154670560;Aroa;2;f;40.4205221;-3.716922099999999;70.0;1;0;0;0;0;0;1;3;3.67;2;0
